"Filename";"Title";"Author";"Creator";"Created Date";"Updated Date";"Distribution";"Audience";"Related products";"Content Hub";"Partner Hub";"redhat.com";"Document type";"Offer ID";"ID";"Preview URL";"Size";"Partners";"Source Link";"Languages"
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19135385/"";""120_AMQ_Broker_1120_queue-symmetry-1.png"")";"AMQ symmetric queue federation";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"c8340082-9737-4cfa-9f57-fc67d41b3a95";"https://pnt.redhat.com/pnt/p-19135385/";"27944";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19134695/"";""120_AMQ_Broker_1120_Figure7.2.png"")";"AMQ configuring point-to-point messaging for multiple queues";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"565da6d2-d425-4a52-a899-21d3671924ee";"https://pnt.redhat.com/pnt/p-19134695/";"43330";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19134585/"";""120_AMQ_Broker_1120_Figure7.3.png"")";"AMQ configuring point-to-point messaging for multiple queues";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"663c3678-bdae-4895-be69-65c68af740ed";"https://pnt.redhat.com/pnt/p-19134585/";"42626";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19134465/"";""120_AMQ_Broker_1120_Figure7.4.png"")";"AMQ configuring point-to-point and publish-subscribe messaging";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"94189c26-f4db-4f96-9e90-ab598af3e8f5";"https://pnt.redhat.com/pnt/p-19134465/";"52138";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19134265/"";""120_AMQ_Broker_1120_Figure7.1.png"")";"AMQ configuring point-to-point messaging";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"bc0b3fcb-194e-4da6-832e-2f2e20b79710";"https://pnt.redhat.com/pnt/p-19134265/";"34753";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19134205/"";""120_AMQ_Broker_1120_address-complete.png"")";"AMQ address federation full mesh topology";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"b4aba2a2-066b-4b92-98a6-e64fca0ad15a";"https://pnt.redhat.com/pnt/p-19134205/";"53340";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19134115/"";""120_AMQ_Broker_1120_address-symmetric.png"")";"AMQ address federation symmetric topology";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"8bc9139d-498b-46a1-8275-2f2e5c028db3";"https://pnt.redhat.com/pnt/p-19134115/";"29874";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19133965/"";""120_AMQ_Broker_1120_address-fan-out.png"")";"AMQ address federation fan-out topology";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"4013a11a-8d86-4b5a-bcd6-116171992b50";"https://pnt.redhat.com/pnt/p-19133965/";"40865";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-19133785/"";""120_AMQ_Broker_1120_address-ring.png"")";"AMQ address federation ring topology";;"jschaefe";"2021-04-19";"2021-04-19";"General Distribution";;;"";"";"";"Graphic";;"85af33ab-bd18-4102-8ef4-50615d381482";"https://pnt.redhat.com/pnt/p-19133785/";"32995";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18978975/"";""143_OpenStack_Octavia_load_balancing_0321_2.png"")";"OpenStack load-balancing service object model";;"jschaefe";"2021-03-22";"2021-03-22";"General Distribution";;;"";"";"";"Graphic";;"809298aa-e965-4ef3-8cfb-a6fb223d3c43";"https://pnt.redhat.com/pnt/p-18978975/";"68863";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18978845/"";""143_OpenStack_Octavia_load_balancing_0321_1.png"")";"OpenStack load-balancing service components";;"jschaefe";"2021-03-22";"2021-03-22";"General Distribution";;;"";"";"";"Graphic";;"408c811e-2ee6-4f6b-9f96-9c5d86f327b8";"https://pnt.redhat.com/pnt/p-18978845/";"120587";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-16527465/"";""144_RHI_Camel_K_Connector_updates_0221.png"")";"Red Hat Integration Camel Kafka Connector Architecture";;"jschaefe";"2020-07-29";"2021-03-22";"General Distribution";;;"";"";"";"Graphic";;"cac860af-b874-4662-8562-82f3090db6cc";"https://pnt.redhat.com/pnt/p-16527465/";"24040";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18952995/"";""141_Ceph_installation_0221.png"")";"Ceph Cluster Installation";;"jschaefe";"2021-03-15";"2021-03-15";"General Distribution";;;"";"";"";"Graphic";;"4658ab3c-95e7-4e5d-bc7b-0d2a1c7a3795";"https://pnt.redhat.com/pnt/p-18952995/";"24396";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18952895/"";""141_Ceph_installation_0221_MDS.png"")";"Ceph Metadata Server Installation";;"jschaefe";"2021-03-15";"2021-03-15";"General Distribution";;;"";"";"";"Graphic";;"d3807ab3-56d8-4cca-8acd-609cc6057ded";"https://pnt.redhat.com/pnt/p-18952895/";"30331";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18952825/"";""108_Ceph_Installation_updates_0321_workflow.png"")";"Ceph Installation Prerequisite Workflow";;"jschaefe";"2021-03-15";"2021-03-15";"General Distribution";;;"";"";"";"Graphic";;"6f1d06e0-4769-4bb6-b700-7eb05731bc62";"https://pnt.redhat.com/pnt/p-18952825/";"49887";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18952685/"";""108_Ceph_Installation_updates_0321_non-colocated.png"")";"Ceph Non-colocated Daemons";;"jschaefe";"2021-03-15";"2021-03-15";"General Distribution";;;"";"";"";"Graphic";;"89831a03-8f4d-4da1-951f-b43fe00a9583";"https://pnt.redhat.com/pnt/p-18952685/";"91950";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18952575/"";""108_Ceph_Installation_updates_0321_colocated.png"")";"Ceph Colocated Daemons";;"jschaefe";"2021-03-15";"2021-03-15";"General Distribution";;;"";"";"";"Graphic";;"b0cc7139-9f36-49e7-9119-4d861f06f295";"https://pnt.redhat.com/pnt/p-18952575/";"47717";;"";"en"; ; ; 
"=HYPERLINK(""https://pnt.redhat.com/pnt/p-18549495/"";""139_OpenStack_Partner_Integration_0221_ironic.png"")";"OpenStack Bare Metal Provisioning service (ironic)";;"jschaefe";"2021-02-17";"2021-02-17";"General Distribution";;;"";"";"";"Graphic";;"20b16477-87e2-4086-81f6-45bd5ad1bed1";"https://pnt.redhat.com/pnt/p-18549495/";"31145";;"";"en"; ; ; 
